target,source,value
electricity,cooling_fans_pumps,954016.358
electricity,cooling_fans_pumps,509760.491
electricity,cooling_fans_pumps,1498721.778
electricity,cooling_fans_pumps,295650.978
electricity,cooling_fans_pumps,13920767.38
electricity,cooling_fans_pumps,29322.639
electricity,cooling_fans_pumps,10320.794
electricity,cooling_fans_pumps,26398.081
electricity,cooling_fans_pumps,6883.652
electricity,cooling_fans_pumps,433666.935
electricity,cooling_fans_pumps,907510.976
electricity,cooling_fans_pumps,360766.968
electricity,cooling_fans_pumps,478964.875
electricity,cooling_fans_pumps,127573.251
electricity,cooling_fans_pumps,9107627.808
electricity,cooling_fans_pumps,43435.478
electricity,cooling_fans_pumps,33041.712
electricity,cooling_fans_pumps,41431.456
electricity,cooling_fans_pumps,16329.334
electricity,cooling_fans_pumps,602442.753
electricity,cooling_fans_pumps,2598.076
electricity,cooling_fans_pumps,661.168
electricity,cooling_fans_pumps,169.688
electricity,cooling_fans_pumps,326.188
electricity,cooling_fans_pumps,16652.3
electricity,cooling_fans_pumps,109481.681
electricity,cooling_fans_pumps,132884.567
electricity,cooling_fans_pumps,395645.062
electricity,cooling_fans_pumps,157254.315
electricity,cooling_fans_pumps,2201161.54
electricity,cooling_fans_pumps,12512.669
electricity,cooling_fans_pumps,9666.073
electricity,cooling_fans_pumps,14294.537
electricity,cooling_fans_pumps,10907.225
electricity,cooling_fans_pumps,245479.531
electricity,cooling_fans_pumps,843086.335
electricity,cooling_fans_pumps,439759.869
electricity,cooling_fans_pumps,1139374.16
electricity,cooling_fans_pumps,626738.641
electricity,cooling_fans_pumps,12185807.2
electricity,cooling_fans_pumps,204220.418
electricity,cooling_fans_pumps,228896.421
electricity,cooling_fans_pumps,441716.738
electricity,cooling_fans_pumps,200774.787
electricity,cooling_fans_pumps,4550901.682
electricity,cooling_fans_pumps,84986.212
electricity,cooling_fans_pumps,35095.554
electricity,cooling_fans_pumps,52060.559
electricity,cooling_fans_pumps,37414.336
electricity,cooling_fans_pumps,787615.319
electricity,cooling_fans_pumps,3292.359
electricity,cooling_fans_pumps,174.376
electricity,cooling_fans_pumps,881.849
electricity,cooling_fans_pumps,307.724
electricity,cooling_fans_pumps,11518.859
electricity,cooling_fans_pumps,40997.122
electricity,cooling_fans_pumps,29647.956
electricity,cooling_fans_pumps,52748.984
electricity,cooling_fans_pumps,17162.83
electricity,cooling_fans_pumps,435949.653
electricity,cooling_fans_pumps,1982.627
electricity,cooling_fans_pumps,0
electricity,cooling_fans_pumps,332.343
electricity,cooling_fans_pumps,1465.649
electricity,cooling_fans_pumps,47787.87
electricity,cooling_fans_pumps,15392.386
electricity,cooling_fans_pumps,19618.179
electricity,cooling_fans_pumps,18566.931
electricity,cooling_fans_pumps,5758.554
electricity,cooling_fans_pumps,227718.562
electricity,cooling_fans_pumps,501692.531
electricity,cooling_fans_pumps,1055152.289
electricity,cooling_fans_pumps,2491384.853
electricity,cooling_fans_pumps,1283278.786
electricity,cooling_fans_pumps,16264441.51
electricity,cooling_fans_pumps,28092.62
electricity,cooling_fans_pumps,36317.371
electricity,cooling_fans_pumps,85832.312
electricity,cooling_fans_pumps,96182.7
electricity,cooling_fans_pumps,888243.033
electricity,cooling_fans_pumps,119739.468
electricity,cooling_fans_pumps,50288.063
electricity,cooling_fans_pumps,146666.827
electricity,cooling_fans_pumps,45511.884
electricity,cooling_fans_pumps,796682.922
electricity,cooling_fans_pumps,12777.606
electricity,cooling_fans_pumps,3416.33
electricity,cooling_fans_pumps,5823.319
electricity,cooling_fans_pumps,2827.258
electricity,cooling_fans_pumps,128365.708
electricity,cooling,2808482.181
electricity,cooling,5845279.895
electricity,cooling,9136969.739
electricity,cooling,4259008.154
electricity,cooling,74202228.19
electricity,cooling,245914.169
electricity,cooling,522965.394
electricity,cooling,695696.212
electricity,cooling,358517.358
electricity,cooling,7925932.156
electricity,cooling,1023979.477
electricity,cooling,879382.606
electricity,cooling,1138195.431
electricity,cooling,423550.998
electricity,cooling,15072258.56
electricity,cooling,63882.162
electricity,cooling,21595.231
electricity,cooling,11572.496
electricity,cooling,4726.651
electricity,cooling,427575.739
electricity,cooling,518097.779
electricity,cooling,490870.012
electricity,cooling,1038397.984
electricity,cooling,494214.242
electricity,cooling,11833033.43
electricity,cooling,161937.886
electricity,cooling,240962.743
electricity,cooling,792262.247
electricity,cooling,667343.926
electricity,cooling,7698005.204
electricity,cooling,1787400.32
electricity,cooling,2218146.196
electricity,cooling,2872874.008
electricity,cooling,1362259.401
electricity,cooling,38971556.93
electricity,cooling,156421.705
electricity,cooling,46974.022
electricity,cooling,106017.879
electricity,cooling,40388.418
electricity,cooling,922621.726
electricity,cooling,1129188.181
electricity,cooling,3267363.785
electricity,cooling,2932162.012
electricity,cooling,2986661.498
electricity,cooling,29259491.17
electricity,cooling,161612.584
electricity,cooling,221146.15
electricity,cooling,120375.422
electricity,cooling,68887.823
electricity,cooling,2906866.462
electricity,cooling,337180.024
electricity,cooling,8466650.866
electricity,cooling,12515624.66
electricity,cooling,8482804.952
electricity,cooling,30158872.04
electricity,cooling,228674.556
electricity,cooling,3417414.105
electricity,cooling,3030338.192
electricity,cooling,1272479.118
electricity,cooling,17278986.71
electricity,cooling,115507.804
electricity,cooling,209435.331
electricity,cooling,157713.556
electricity,cooling,115640.273
electricity,cooling,2673101.827
electricity,cooling,6806.869
electricity,cooling,1360.143
electricity,cooling,661.461
electricity,cooling,0
electricity,cooling,34075.368
electricity,cooling,773351.841
electricity,cooling,343835.09
electricity,cooling,709887.884
electricity,cooling,108072.009
electricity,cooling,8208007.452
electricity,cooling,2119823.205
electricity,cooling,647342.708
electricity,cooling,829686.253
electricity,cooling,153788.167
electricity,cooling,13753041.35
electricity,cooling,3977865.358
electricity,cooling,1915776.878
electricity,cooling,2896559.139
electricity,cooling,645601.568
electricity,cooling,37535311.47
electricity,cooling,3969506.663
electricity,cooling,2418145.516
electricity,cooling,3414312.553
electricity,cooling,1168090.142
electricity,cooling,39752555.27
electricity,cooling,358848.823
electricity,cooling,81054.668
electricity,cooling,134391.551
electricity,cooling,53971.968
electricity,cooling,2310336.7
electricity,cooling,1016525.513
electricity,cooling,2338560.304
electricity,cooling,11317305.72
electricity,cooling,3986069.593
electricity,cooling,28927799.21
electricity,cooling,14505003.41
electricity,cooling,7333219.045
electricity,cooling,17872733.19
electricity,cooling,7690783.024
electricity,cooling,124909436.5
electricity,cooling,3176682.002
electricity,cooling,935402.254
electricity,cooling,1721632.525
electricity,cooling,765081.956
electricity,cooling,18327808.7
electricity,cooling,7298910.968
electricity,cooling,2882683.374
electricity,cooling,7237606.92
electricity,cooling,2713162.582
electricity,cooling,73265319.78
electricity,cooling,5113572.618
electricity,cooling,3015528.971
electricity,cooling,10409534.47
electricity,cooling,9879623.013
electricity,cooling,72649132.02
electricity,cooling,678198.405
electricity,cooling,510342.241
electricity,cooling,701295.329
electricity,cooling,224032.906
electricity,cooling,9603723.866
electricity,cooling,10846094.03
electricity,cooling,6564972.481
electricity,cooling,14852570.13
electricity,cooling,3445789.845
electricity,cooling,129167028.3
electricity,cooling,480260.548
electricity,cooling,170980.59
electricity,cooling,181982.774
electricity,cooling,66304.694
electricity,cooling,2901655.924
electricity,cooling,4461040.791
electricity,cooling,2485997.907
electricity,cooling,7997924.136
electricity,cooling,1491901.439
electricity,cooling,62528976.78
electricity,cooling,149545.377
electricity,cooling,56952.794
electricity,cooling,115158.173
electricity,cooling,30771.583
electricity,cooling,1999639.743
electricity,cooling,4221698.158
electricity,cooling,1872213.312
electricity,cooling,2637268.014
electricity,cooling,646289.41
electricity,cooling,41987499.11
electricity,cooling,218104.078
electricity,cooling,154624.588
electricity,cooling,209595.636
electricity,cooling,77071.239
electricity,cooling,2868675.176
electricity,cooling,8561.192
electricity,cooling,1835.797
electricity,cooling,781.621
electricity,cooling,1096.965
electricity,cooling,77799.528
electricity,cooling,652249.299
electricity,cooling,865863.816
electricity,cooling,2191571.971
electricity,cooling,903257.64
electricity,cooling,12650153.09
electricity,cooling,147876.929
electricity,cooling,114279.545
electricity,cooling,127851.081
electricity,cooling,108074.347
electricity,cooling,2333787.921
electricity,cooling,4642196.818
electricity,cooling,1996700.514
electricity,cooling,5510921.885
electricity,cooling,2842486.337
electricity,cooling,53442920.23
electricity,cooling,1035819.839
electricity,cooling,1031264.936
electricity,cooling,2159371.374
electricity,cooling,841397.954
electricity,cooling,19080370.91
electricity,cooling,402534.284
electricity,cooling,176327.091
electricity,cooling,240842.58
electricity,cooling,160720.757
electricity,cooling,3677482.756
electricity,cooling,24250.754
electricity,cooling,5295.499
electricity,cooling,10212.353
electricity,cooling,7714.512
electricity,cooling,128115.432
electricity,cooling,217540.791
electricity,cooling,173182.721
electricity,cooling,290875.382
electricity,cooling,78912.025
electricity,cooling,2126780.111
electricity,cooling,26061.053
electricity,cooling,3103.328
electricity,cooling,5418.885
electricity,cooling,6111.411
electricity,cooling,224459.326
electricity,cooling,120946.034
electricity,cooling,86699.805
electricity,cooling,88178.051
electricity,cooling,21504.091
electricity,cooling,1105685.638
electricity,cooling,2439008.064
electricity,cooling,5065445.631
electricity,cooling,11840657.62
electricity,cooling,4970761.431
electricity,cooling,64881566.73
electricity,cooling,137935.661
electricity,cooling,216535.561
electricity,cooling,626072.784
electricity,cooling,360367.514
electricity,cooling,3555171.588
electricity,cooling,568516.562
electricity,cooling,224458.444
electricity,cooling,649378.666
electricity,cooling,205463.326
electricity,cooling,4094914.165
electricity,cooling,67724.915
electricity,cooling,29400.597
electricity,cooling,35229.487
electricity,cooling,20647.442
electricity,cooling,729445.091
electricity,dishwasher,30627.427
electricity,dishwasher,115230.729
electricity,dishwasher,203268.298
electricity,dishwasher,87256.123
electricity,dishwasher,1954278.773
electricity,dishwasher,9218.563
electricity,dishwasher,14080.325
electricity,dishwasher,41839.783
electricity,dishwasher,21514.655
electricity,dishwasher,388599.018
electricity,dishwasher,9191.596
electricity,dishwasher,11801.702
electricity,dishwasher,18094.835
electricity,dishwasher,5564.837
electricity,dishwasher,237289.255
electricity,dishwasher,1225.331
electricity,dishwasher,489.43
electricity,dishwasher,1148.256
electricity,dishwasher,761.107
electricity,dishwasher,33068.993
electricity,dishwasher,8509.33
electricity,dishwasher,5532.31
electricity,dishwasher,33354.769
electricity,dishwasher,15129.228
electricity,dishwasher,317812.993
electricity,dishwasher,9037.739
electricity,dishwasher,5847.361
electricity,dishwasher,46200.101
electricity,dishwasher,28802.451
electricity,dishwasher,356938.803
electricity,dishwasher,20818.919
electricity,dishwasher,20781.401
electricity,dishwasher,62626.77
electricity,dishwasher,26280.287
electricity,dishwasher,563738.206
electricity,dishwasher,5296.385
electricity,dishwasher,1254.053
electricity,dishwasher,9511.932
electricity,dishwasher,3586.021
electricity,dishwasher,78144.534
electricity,dishwasher,24644.089
electricity,dishwasher,47822.821
electricity,dishwasher,59420.862
electricity,dishwasher,62634.043
electricity,dishwasher,983664.568
electricity,dishwasher,9268.676
electricity,dishwasher,4823.379
electricity,dishwasher,5881.949
electricity,dishwasher,2414.618
electricity,dishwasher,146716.153
electricity,dishwasher,7854.316
electricity,dishwasher,86186.439
electricity,dishwasher,236580.793
electricity,dishwasher,127556.38
electricity,dishwasher,777359.704
electricity,dishwasher,604.02
electricity,dishwasher,64488.592
electricity,dishwasher,81669.083
electricity,dishwasher,42566.271
electricity,dishwasher,649322.218
electricity,dishwasher,1392.09
electricity,dishwasher,8327.923
electricity,dishwasher,9047.124
electricity,dishwasher,4251.587
electricity,dishwasher,142127.277
electricity,dishwasher,0
electricity,dishwasher,167.637
electricity,dishwasher,390.665
electricity,dishwasher,0
electricity,dishwasher,4552.572
electricity,dishwasher,3489.016
electricity,dishwasher,1647.941
electricity,dishwasher,6051.053
electricity,dishwasher,1244.381
electricity,dishwasher,62608.233
electricity,dishwasher,9485.253
electricity,dishwasher,3100.405
electricity,dishwasher,8694.859
electricity,dishwasher,1773.962
electricity,dishwasher,113227.81
electricity,dishwasher,21269.364
electricity,dishwasher,9354.838
electricity,dishwasher,35731.868
electricity,dishwasher,7703.968
electricity,dishwasher,359758.766
electricity,dishwasher,44577.326
electricity,dishwasher,19097.129
electricity,dishwasher,63158.097
electricity,dishwasher,23515.752
electricity,dishwasher,611262.343
electricity,dishwasher,6538.715
electricity,dishwasher,1118.069
electricity,dishwasher,5345.045
electricity,dishwasher,1453.927
electricity,dishwasher,68296.172
electricity,dishwasher,3413.405
electricity,dishwasher,7626.017
electricity,dishwasher,90726.696
electricity,dishwasher,28329.451
electricity,dishwasher,160152.883
electricity,dishwasher,52882.978
electricity,dishwasher,30140.358
electricity,dishwasher,170387.653
electricity,dishwasher,65995.286
electricity,dishwasher,874847.955
electricity,dishwasher,15237.364
electricity,dishwasher,5517.066
